,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
760,761,10,0,70,9,0,0,0,0,0,0,110,0,0,0,100,60,600,28,190,100,0,20,50,100,0,100,0,100,100,0,0,300,61,0,0,25,86,0,0,0,0,86,0,0,86,0,0,100,0,200,100,100,50,0,0,100,230,100,100,30,300,400,0,0,0,0,0,0,0,4,40,300,0,0,127500
761,762,80,100,60,6,0,0,0,0,100,0,80,100,0,0,100,50,500,67,80,0,0,20,50,100,0,100,0,0,100,0,200,500,40,0,0,74,114,0,200,0,0,130,0,0,130,0,0,100,0,200,100,300,50,100,0,100,100,100,200,44,0,0,0,0,0,0,0,0,0,0,40,300,0,0,100000
762,763,0,300,72,8,0,0,0,0,0,0,50,0,0,0,0,70,500,51,370,0,0,0,0,100,0,100,0,0,0,0,200,0,2,0,0,73,75,0,0,0,0,76,78,0,154,0,0,200,100,300,100,0,70,0,0,0,480,100,200,61,0,0,0,169,45,0,0,0,0,0,110,400,700,0,215200
763,764,0,0,82,9,0,0,0,0,0,0,30,0,0,0,0,80,500,40,410,0,0,0,0,0,67,0,0,0,0,0,200,0,116,0,0,8,125,0,0,0,0,126,109,0,236,100,0,200,100,300,100,0,80,0,100,0,380,0,300,85,0,0,0,0,128,0,0,180,0,0,90,300,0,0,337000
764,765,70,0,30,9,0,100,0,0,300,0,10,0,0,300,100,80,500,49,290,100,0,40,70,100,0,0,100,0,0,100,300,500,43,500,105,0,149,0,0,0,0,149,0,0,149,100,0,100,100,200,100,200,60,0,100,0,280,200,200,48,0,0,0,0,30,0,0,216,0,0,70,200,0,0,270000
765,766,10,0,75,14,0,100,0,0,0,0,50,0,0,0,100,90,500,74,170,0,0,0,0,200,28,0,0,0,0,0,0,200,0,0,0,149,149,0,0,0,0,150,0,0,150,0,0,200,0,200,100,200,60,0,100,0,230,200,200,59,0,0,0,0,174,0,0,0,0,0,50,0,100,200,264132
766,767,0,0,80,10,0,0,0,0,0,0,60,0,0,0,0,70,500,62,550,0,0,30,30,0,4,100,0,100,0,0,0,0,39,0,0,58,98,0,200,0,0,98,73,0,171,0,0,200,100,300,100,100,70,0,100,0,640,100,200,49,0,0,0,228,66,156,0,0,0,5,100,400,0,0,196500
767,768,30,0,75,12,0,100,0,0,0,0,40,0,0,0,200,60,700,70,420,0,0,0,0,100,0,100,0,100,0,0,200,100,66,0,0,32,98,0,0,0,0,98,76,0,175,100,0,200,0,400,100,100,70,400,0,0,430,100,100,42,0,0,0,245,0,156,0,0,0,13,90,0,0,0,160000
768,769,10,0,70,9,0,0,0,0,0,0,0,0,0,0,100,70,500,6,60,100,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,183,186,0,0,0,0,183,0,0,183,0,0,200,0,300,100,0,80,0,100,0,60,200,200,48,0,0,0,120,33,0,0,0,0,0,40,200,0,0,216837
769,770,0,0,47,53,0,200,300,0,300,100,180,0,0,0,0,80,500,0,0,100,0,60,20,0,60,200,0,0,0,0,100,100,141,0,0,23,165,0,0,0,0,169,158,0,327,100,0,300,100,400,100,200,120,400,100,200,0,200,300,84,0,0,0,503,36,0,0,210,0,0,110,400,0,0,538000
770,771,90,0,66,7,0,100,0,0,300,0,90,0,0,0,400,50,500,44,380,100,0,20,50,100,0,100,0,100,0,0,300,0,68,0,0,17,85,0,200,0,0,85,0,0,85,100,0,100,0,200,100,100,50,0,0,100,310,100,200,57,0,0,0,120,0,0,0,0,0,0,70,300,0,0,134900
771,772,10,0,67,8,0,0,0,0,0,0,150,0,0,0,100,40,500,23,580,0,0,20,50,100,0,100,0,100,300,200,0,500,83,0,0,0,83,0,200,0,100,122,0,0,122,0,0,100,0,200,100,100,60,0,0,100,540,100,200,39,0,0,0,0,0,0,0,0,0,0,70,200,200,0,102000
772,773,100,0,94,7,0,0,0,0,0,0,150,0,0,0,500,60,500,1,10,0,0,70,40,100,0,100,0,100,100,0,300,100,42,100,12,48,102,0,200,0,0,111,0,0,111,100,0,100,0,300,100,100,60,0,100,100,10,100,200,67,0,0,0,144,0,0,0,0,0,0,100,400,0,100,107000
773,774,10,0,70,10,0,0,0,0,0,0,110,100,0,0,100,50,500,18,460,0,0,20,50,100,0,100,0,100,100,0,0,300,45,0,0,45,91,0,0,0,200,91,0,0,91,0,0,100,0,200,100,100,50,0,0,0,180,0,100,27,0,0,0,0,0,0,0,0,0,0,90,100,200,0,114500
774,775,10,0,110,14,0,0,0,0,200,0,100,0,0,0,100,80,500,13,100,100,0,0,0,0,37,0,0,0,0,0,300,200,0,0,0,193,193,0,100,0,0,197,0,0,197,0,0,200,0,300,100,0,90,0,100,0,130,200,300,89,0,0,0,315,45,0,0,0,0,0,90,100,100,200,395000
775,776,70,100,32,4,0,0,0,0,100,0,40,0,0,300,100,60,500,45,300,100,0,0,0,0,32,100,0,0,200,0,0,0,86,0,0,33,120,0,0,0,0,120,0,0,120,100,0,200,0,200,100,100,50,0,0,0,30,200,200,41,0,0,0,0,247,0,0,0,0,0,110,300,0,0,162000
776,777,10,0,86,11,0,100,0,0,0,0,0,0,0,0,100,70,500,11,100,0,0,0,0,0,24,0,0,0,0,0,300,0,2,0,0,159,161,0,0,0,0,161,0,0,161,0,0,200,0,300,100,0,70,0,0,0,110,0,300,86,0,0,0,144,59,0,0,0,0,0,90,200,100,200,221500
777,778,10,0,100,13,0,100,0,0,0,0,90,0,0,0,100,50,500,99,600,100,0,30,40,100,0,100,0,100,100,0,0,100,76,0,0,10,86,0,200,0,0,89,0,0,89,100,0,100,0,300,100,100,50,0,100,0,470,100,200,44,0,0,0,241,0,0,0,0,0,0,110,200,0,0,142500
778,779,60,400,60,8,0,0,0,0,0,0,120,100,0,200,100,50,500,54,440,0,0,70,40,0,32,100,0,400,100,0,0,200,0,0,0,0,0,0,200,0,0,202,0,0,202,0,0,200,0,400,200,100,100,0,200,100,320,100,200,63,0,0,0,0,0,0,0,0,0,0,40,100,0,0,144000
779,780,60,0,78,10,0,0,0,0,0,0,40,0,0,200,400,60,500,54,440,0,0,70,110,0,9,100,0,100,0,0,100,0,97,0,0,0,97,0,200,0,0,100,0,0,100,100,0,100,0,200,100,100,40,0,0,0,320,100,200,50,0,0,0,0,0,0,0,0,0,0,10,200,0,0,135000
780,781,10,0,63,7,0,0,0,0,0,0,170,0,0,0,100,70,500,49,290,0,0,30,30,0,3,100,0,0,0,100,0,200,0,0,0,123,123,0,100,0,0,125,0,0,125,0,0,200,0,300,100,100,60,0,100,0,280,200,200,40,0,0,0,220,21,0,0,0,0,0,110,100,0,0,176000
781,782,0,0,65,7,0,0,0,0,0,0,120,0,0,0,0,60,500,86,360,0,0,0,0,100,0,0,100,0,0,0,0,100,38,0,0,37,76,0,0,0,0,81,79,0,160,0,0,200,100,300,100,0,70,0,0,0,780,0,200,48,0,0,0,0,124,0,0,0,0,0,90,200,0,0,175900
782,783,10,0,67,16,0,200,0,0,0,0,0,0,0,0,100,70,500,2,20,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,141,141,0,0,0,0,143,0,0,143,0,0,200,0,300,100,0,60,0,0,0,20,0,200,60,0,0,0,0,33,0,0,0,0,0,110,300,0,0,187100
783,784,90,0,74,9,0,100,0,0,200,0,40,0,0,0,400,50,600,90,590,0,0,70,40,0,10,100,100,0,0,0,300,0,109,0,0,0,109,0,0,0,0,111,0,0,111,100,0,100,0,100,100,0,40,0,100,0,760,200,200,60,0,0,0,303,30,0,0,0,0,0,90,300,0,0,165500
784,785,120,100,35,6,0,0,0,0,0,0,70,0,0,0,600,60,600,101,140,0,0,20,20,100,0,100,0,100,100,0,0,200,0,0,0,74,74,0,0,0,0,74,74,0,148,0,0,200,0,300,100,100,90,0,100,0,110,100,0,0,0,0,0,0,291,134,0,0,0,0,110,0,0,0,128000
785,786,10,0,53,9,0,0,0,0,0,0,60,100,0,0,100,60,500,17,150,0,0,40,50,100,0,100,0,100,100,0,0,300,25,400,63,49,137,0,200,0,0,134,0,0,134,0,0,200,0,300,100,100,70,0,100,0,170,100,200,45,0,0,0,0,0,0,0,197,0,0,20,300,0,0,161500
786,787,30,100,60,10,0,0,0,0,0,0,70,300,0,0,200,50,600,3,80,0,0,10,10,100,0,100,100,0,300,0,0,500,68,0,0,0,68,0,200,0,0,96,68,0,165,100,0,200,0,400,100,100,70,0,0,100,500,100,100,41,0,0,0,0,0,196,0,0,0,12,110,400,0,0,139000
787,788,0,0,76,10,0,100,0,0,0,0,120,0,0,0,0,70,500,6,160,0,0,0,0,100,0,0,0,0,0,0,0,0,65,0,0,30,95,0,0,0,0,95,112,0,208,100,0,200,100,400,100,0,80,0,0,200,60,0,200,61,0,0,0,0,45,0,0,0,0,0,80,400,0,0,233000
788,789,10,100,50,6,0,0,0,0,200,0,70,0,0,0,100,40,700,30,40,0,0,10,10,100,0,100,0,100,100,0,0,200,0,0,0,90,90,0,0,0,0,90,0,0,90,0,0,100,0,200,100,100,40,0,0,100,290,100,100,28,100,0,0,0,0,0,0,0,0,0,50,0,0,0,107900
789,790,0,0,61,12,0,100,200,0,0,0,190,0,0,0,0,60,800,27,120,0,0,30,30,0,15,100,0,100,100,200,100,500,56,0,0,26,83,0,100,0,0,97,111,0,208,0,0,200,100,500,100,0,90,0,0,0,260,200,200,44,0,0,0,133,168,0,0,0,0,0,90,100,0,0,187500
790,791,70,0,43,3,0,0,0,0,0,0,210,0,0,300,100,70,500,11,100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,112,114,0,0,0,0,114,0,0,114,0,0,200,0,200,100,0,50,0,100,0,110,200,200,39,0,0,0,100,16,0,0,0,0,0,20,300,0,0,160200
791,792,100,0,79,11,0,100,0,0,200,0,40,0,0,0,500,60,500,1,10,0,0,30,30,100,0,100,0,0,0,0,300,100,53,0,0,49,102,0,200,0,0,106,0,0,106,100,0,100,0,300,100,100,50,0,200,0,10,0,200,53,0,0,0,120,0,0,0,0,0,0,10,100,0,0,146800
792,793,0,0,92,9,0,100,0,0,300,0,30,0,0,0,0,70,500,92,180,0,0,10,10,100,0,0,0,0,0,0,300,0,86,0,0,25,111,0,0,0,0,112,88,0,201,100,0,200,100,300,100,100,80,0,100,0,330,100,200,45,0,0,0,180,130,0,0,0,0,0,110,100,0,0,269790
793,794,10,0,76,9,0,0,0,0,0,0,50,0,0,0,100,80,500,22,120,0,0,60,60,200,14,0,0,0,0,0,300,200,0,0,0,149,149,0,0,0,0,149,0,0,149,0,0,200,0,300,100,0,70,0,0,0,220,200,200,47,0,0,0,168,130,0,0,0,0,0,110,100,100,200,225000
794,795,0,0,64,10,0,100,0,0,200,0,170,0,0,0,0,70,500,29,290,0,0,10,10,100,0,0,0,0,0,0,0,200,0,0,0,71,71,0,0,0,0,108,80,0,189,0,0,200,100,300,100,0,70,0,100,0,740,200,200,40,0,0,0,143,46,0,0,0,0,5,40,0,0,0,194500
795,796,0,0,70,8,0,0,0,0,0,0,120,0,0,0,0,60,600,84,350,0,0,30,30,0,13,100,0,100,0,0,0,200,0,0,0,65,65,0,200,0,0,88,67,0,156,0,0,200,100,300,100,100,70,0,100,0,690,100,200,47,0,0,0,0,50,0,0,204,0,0,70,400,0,0,171000
796,797,10,0,71,8,0,0,0,0,0,0,90,0,0,0,100,60,500,54,440,0,0,70,40,0,14,100,0,100,100,0,0,200,0,0,0,66,66,0,0,0,0,128,0,0,128,0,0,100,100,300,100,100,70,0,100,0,320,0,200,52,0,0,0,138,0,0,0,0,0,0,70,100,0,0,143500
797,798,10,0,57,7,0,0,0,0,0,0,110,0,0,0,100,50,500,31,320,0,0,0,0,100,0,100,0,100,100,0,0,400,57,0,0,20,77,0,100,0,0,77,0,0,77,0,0,100,0,200,100,100,40,0,0,0,300,100,100,24,0,0,0,0,0,0,0,0,0,0,70,0,0,100,110000
798,799,0,0,104,13,0,0,0,0,0,0,100,0,0,0,0,90,500,74,370,100,0,0,0,200,86,200,0,0,200,0,0,200,0,0,0,192,192,0,0,0,0,196,117,0,314,0,0,300,100,400,100,200,110,0,200,200,480,200,300,82,0,0,0,144,78,0,0,0,0,0,90,300,100,200,485000
799,800,30,0,60,7,0,0,0,0,200,0,230,100,0,0,200,50,700,96,80,0,0,20,50,0,25,100,0,200,0,0,0,100,56,0,0,16,73,0,0,0,0,98,78,0,176,100,0,100,100,300,100,0,70,0,200,100,90,100,100,24,0,0,0,0,0,264,0,0,0,0,110,100,0,0,175000
800,801,0,0,79,12,0,100,300,0,0,100,190,100,0,0,0,60,500,35,180,0,0,0,0,100,0,100,0,0,0,0,100,0,46,0,0,15,61,0,100,0,0,61,107,0,168,100,0,200,100,400,100,0,80,0,0,0,330,0,200,60,0,0,0,403,114,185,0,0,0,4,10,0,0,0,200000
801,802,80,100,40,4,0,0,0,0,0,0,130,0,0,0,100,40,700,77,200,0,0,10,10,100,0,100,0,100,100,0,0,500,19,0,0,99,119,0,0,0,200,119,0,0,119,100,0,100,0,200,100,100,50,0,0,100,240,100,200,44,0,0,0,0,0,0,0,0,0,0,90,100,0,0,109900
802,803,0,0,63,8,0,0,0,0,0,0,0,0,0,0,0,70,500,11,60,0,0,50,20,100,0,0,0,0,0,0,300,0,64,0,0,8,72,0,0,0,0,72,72,0,145,100,0,200,100,300,100,0,70,0,100,0,110,200,200,41,0,0,0,36,18,0,0,0,0,0,40,0,0,0,189000
803,804,0,0,107,13,0,0,0,0,0,0,100,0,0,0,0,90,500,74,370,100,0,0,0,200,42,200,0,0,200,0,100,200,0,0,0,173,173,0,0,0,0,173,108,0,282,0,0,300,100,400,100,200,120,0,100,200,480,0,300,102,0,0,0,52,170,0,0,192,0,0,80,300,100,200,582933
804,805,10,0,75,9,0,0,0,0,0,0,110,0,0,0,100,50,500,30,560,0,0,20,50,100,0,100,0,100,100,0,0,500,81,0,0,12,93,0,200,0,0,112,0,0,112,0,0,100,0,200,100,100,50,100,0,0,290,100,100,28,0,0,0,0,0,0,0,0,0,0,110,200,0,500,118000
805,806,10,0,91,12,0,100,0,0,100,0,50,0,0,0,100,70,500,74,170,0,0,0,0,200,25,0,0,0,0,0,0,200,0,0,0,141,141,0,0,0,0,142,0,0,142,0,0,200,0,300,100,200,60,0,0,0,230,0,200,55,0,0,0,0,60,0,0,0,0,0,90,0,100,200,227680
806,807,100,0,75,9,0,0,0,0,0,0,110,0,0,0,500,50,500,17,150,0,0,0,0,100,0,100,0,0,100,0,300,100,40,300,48,10,98,0,100,0,0,98,0,0,98,0,0,200,0,300,100,100,60,0,0,0,170,200,100,38,0,0,0,68,0,0,0,0,0,0,40,200,0,0,135500
807,808,20,0,144,21,0,0,0,0,0,0,80,0,0,0,0,50,600,66,160,0,0,20,50,100,0,100,0,100,100,0,100,0,130,0,0,1,132,0,0,0,0,107,50,0,157,200,0,100,100,300,100,0,60,0,100,0,590,0,200,52,0,0,0,0,312,0,0,0,0,0,10,300,0,0,223500
808,809,100,0,85,13,0,0,0,0,0,0,110,0,0,0,500,50,500,27,240,0,0,0,0,0,104,100,0,100,100,0,300,100,51,100,12,38,102,0,200,0,0,108,0,0,108,100,0,100,0,300,100,100,60,0,100,0,260,0,200,48,0,0,0,0,0,0,0,0,0,0,110,200,0,0,159950
809,810,120,100,90,8,0,0,0,0,200,0,70,0,0,0,600,50,500,104,90,100,0,80,90,100,0,100,0,0,100,0,0,200,0,0,0,84,84,0,200,100,200,107,106,0,213,0,0,200,0,200,300,100,110,0,0,100,750,100,200,36,100,300,100,40,156,0,0,0,0,0,60,300,0,0,106000
810,811,10,0,78,10,0,0,0,0,0,0,60,0,0,0,100,60,600,99,410,100,0,30,30,0,9,100,0,100,100,0,0,100,66,400,37,0,104,0,300,0,0,130,0,0,130,100,0,100,100,300,100,0,50,0,100,0,470,0,200,48,0,0,0,265,0,0,0,0,648,0,80,200,0,0,181000
811,812,70,100,60,4,0,0,0,0,0,0,0,0,0,300,100,60,500,6,160,0,0,0,0,0,16,0,0,0,0,0,100,0,66,0,0,18,84,0,0,0,0,84,0,0,84,100,0,100,0,100,100,0,40,0,100,0,60,200,200,42,0,0,0,140,0,0,0,0,0,0,110,0,300,0,144500
812,813,10,200,66,8,100,0,100,0,0,100,130,0,0,0,100,50,500,64,490,100,0,20,50,100,0,300,0,100,100,0,300,200,0,0,0,54,54,0,200,100,200,104,0,0,104,0,0,100,0,200,100,300,40,0,0,400,870,100,200,50,0,0,100,0,0,0,0,0,0,0,110,400,0,400,55993
813,814,10,0,75,9,0,0,0,0,0,0,110,0,0,0,100,60,600,18,460,0,0,10,10,0,24,100,0,100,100,0,0,300,60,0,0,83,144,0,100,0,0,144,0,0,144,0,0,100,100,400,100,100,70,0,0,0,180,0,100,30,0,0,0,0,0,275,0,0,0,5,70,100,200,0,157900
814,815,30,0,45,8,0,0,0,0,0,0,150,0,0,0,200,50,700,79,80,0,0,90,80,100,0,100,0,200,100,0,0,200,0,0,0,68,68,100,100,0,0,68,56,0,125,0,100,100,100,300,100,300,70,0,0,100,620,100,100,28,0,0,200,207,0,96,0,0,0,0,90,200,0,0,116000
815,816,10,0,48,12,0,200,0,0,300,0,0,0,0,0,100,70,500,45,300,0,0,0,0,0,44,100,0,0,0,0,0,200,0,0,0,164,164,0,0,0,0,166,0,0,166,0,0,200,0,300,100,0,60,0,0,0,30,0,200,59,0,0,0,0,34,0,0,0,0,0,10,400,0,0,224900
816,817,10,0,68,11,0,100,0,0,200,0,110,0,0,0,100,50,600,30,560,0,0,40,70,100,0,100,0,100,100,0,0,400,48,0,0,52,100,0,100,0,0,100,0,0,100,0,0,100,0,200,100,100,40,0,100,0,290,0,100,27,0,0,0,0,0,120,0,0,0,0,90,200,0,0,137000
817,818,10,0,84,13,0,100,0,0,300,0,40,0,0,0,100,80,500,20,20,100,0,60,60,0,14,0,0,0,0,0,0,0,121,0,0,35,156,0,0,0,0,168,0,0,168,100,0,200,0,300,100,0,70,0,200,0,200,0,300,85,0,0,0,150,59,0,0,0,0,0,90,0,0,0,271000
818,819,100,0,80,8,0,0,0,0,0,0,190,0,0,0,500,60,700,63,480,0,0,30,30,0,8,100,0,100,100,0,300,0,50,0,0,50,101,0,100,0,0,105,0,0,105,100,0,100,0,300,100,100,60,0,0,0,580,100,200,44,0,0,0,0,0,0,0,0,0,0,110,400,0,0,155000
819,820,70,0,44,6,0,100,0,0,0,0,100,0,0,300,100,70,500,51,510,0,0,0,0,200,12,0,0,0,0,0,200,0,73,0,0,62,135,0,0,0,0,135,0,0,135,100,0,200,0,200,100,0,60,0,100,0,810,0,200,48,0,0,0,192,35,0,0,0,0,0,110,400,100,200,224000
820,821,0,0,72,7,0,100,0,0,300,0,0,0,0,0,0,70,500,0,0,0,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,79,79,0,0,0,0,79,84,0,164,0,0,200,100,300,100,0,60,0,0,0,0,0,200,59,0,0,0,0,45,0,0,0,0,0,110,0,0,0,183000
821,822,10,100,60,6,0,0,100,0,0,100,70,0,0,100,100,40,400,31,320,0,0,10,10,100,0,300,0,100,300,0,0,200,0,0,0,93,93,0,200,100,0,93,0,0,93,0,0,100,0,200,100,100,40,300,0,100,470,100,200,57,0,0,0,0,32,112,0,0,0,0,0,300,0,0,93000
822,823,0,0,70,12,0,100,0,0,200,0,170,0,0,0,0,70,500,0,0,0,0,0,0,100,0,0,0,0,0,0,100,200,0,0,0,84,84,0,0,0,0,84,88,0,173,0,0,200,100,300,100,0,70,0,100,200,0,200,200,43,0,0,0,100,48,0,0,0,0,0,40,100,0,500,225000
823,824,30,0,60,9,0,0,0,0,0,0,230,0,0,0,200,60,700,70,80,0,0,0,0,100,0,100,0,200,100,0,0,200,0,0,0,77,77,0,200,0,0,94,54,0,148,0,0,200,0,300,100,100,70,0,100,100,720,100,100,24,0,0,0,335,0,0,0,0,0,0,90,300,0,0,139500
824,825,10,300,81,11,0,0,0,0,0,0,50,0,0,0,100,80,500,13,100,0,0,0,0,100,0,0,0,0,0,100,0,200,0,0,0,148,148,0,0,0,0,148,0,0,148,0,0,200,0,300,100,0,70,0,100,0,130,0,200,77,0,0,0,0,140,0,0,0,0,0,110,200,100,200,232600
825,826,10,0,114,14,0,0,0,0,0,0,100,200,400,0,100,100,500,22,170,100,0,60,60,0,81,200,0,0,200,0,300,0,163,0,0,44,207,0,0,0,0,208,0,0,208,100,0,200,0,200,100,200,70,0,100,0,220,200,300,122,0,0,0,188,45,0,0,0,0,0,110,0,100,200,385000
826,827,50,100,50,6,0,0,0,0,0,0,80,0,0,0,300,50,600,67,80,0,0,10,10,100,0,100,0,200,100,0,0,100,78,0,0,0,78,0,100,0,0,78,0,0,78,100,0,100,0,200,100,0,50,0,0,0,110,100,0,0,0,0,0,0,0,116,0,0,0,0,10,0,0,0,109500
827,828,10,0,65,8,0,100,0,0,0,0,120,0,0,0,100,70,500,2,140,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,143,145,0,0,0,0,143,0,0,143,0,0,200,0,300,100,0,60,0,100,0,20,0,200,52,0,0,0,290,39,0,0,0,0,0,70,300,0,0,189000
828,829,0,0,68,28,0,200,200,0,300,200,190,0,0,0,0,50,500,17,150,400,500,70,40,100,0,100,0,0,100,100,100,500,24,200,76,0,101,0,200,0,0,116,96,0,212,0,100,200,100,300,100,100,70,300,0,0,170,200,200,53,0,0,0,486,0,0,0,225,0,0,110,300,0,100,185000
829,830,110,300,24,2,0,0,0,0,0,0,50,0,0,400,0,70,500,11,60,0,0,10,10,100,0,0,0,0,0,0,0,200,0,0,0,60,60,0,0,0,0,52,62,80,122,0,0,200,100,200,100,0,40,0,0,100,110,0,200,48,0,0,0,0,166,0,0,0,0,0,90,200,0,0,147400
830,831,10,0,80,11,0,100,0,0,200,0,110,0,0,0,100,60,500,24,570,0,0,30,30,0,38,100,0,100,100,0,0,300,104,0,0,35,139,0,200,0,200,139,0,0,139,100,0,100,100,300,100,100,60,0,200,0,240,0,200,45,0,0,0,0,0,0,0,192,0,0,110,0,0,0,166000
831,832,110,300,30,3,0,0,0,0,0,0,50,0,0,300,0,70,500,11,60,0,0,10,10,100,0,100,0,0,0,0,0,200,0,0,0,60,60,0,0,0,0,52,60,80,120,0,0,200,100,200,100,0,40,0,0,100,110,0,200,48,0,0,0,0,166,0,0,0,0,0,110,200,0,0,151000
832,833,0,0,44,9,0,100,0,0,300,0,0,0,0,0,0,70,600,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,48,0,0,45,94,0,0,0,0,94,88,0,182,100,0,200,100,300,100,0,70,0,100,0,0,0,200,61,0,0,0,192,39,0,0,0,0,0,80,400,0,0,237000
833,834,10,0,100,10,0,0,0,0,0,0,110,0,0,0,100,60,600,39,270,0,0,30,40,0,18,100,0,100,100,0,0,300,19,100,34,97,151,0,200,0,0,151,0,0,151,0,0,100,100,300,100,100,60,0,0,0,370,0,200,47,0,0,0,0,0,0,0,152,0,0,0,300,0,0,167000
834,835,10,0,75,7,0,0,0,0,0,0,110,0,0,0,100,50,600,53,390,0,0,0,0,0,13,100,0,100,100,0,0,300,57,0,0,57,114,0,100,0,0,114,0,0,114,100,0,100,0,300,100,100,60,0,0,0,500,100,200,45,0,0,0,0,0,0,0,0,0,0,20,0,0,0,139950
835,836,10,0,60,9,0,0,0,0,0,0,90,0,0,0,100,40,700,52,50,0,0,0,30,100,0,100,0,100,0,0,0,400,44,0,0,62,106,0,200,0,0,106,0,0,106,0,0,200,0,200,100,0,40,300,0,0,710,100,200,43,0,0,0,290,0,0,0,0,0,0,0,400,0,0,128000
836,837,80,100,90,8,0,0,0,0,0,0,70,0,0,0,100,50,600,47,70,0,0,0,0,100,0,100,0,200,100,0,0,300,33,0,0,122,155,0,100,0,0,155,0,0,155,100,0,100,0,200,100,100,50,300,0,100,460,100,200,81,0,0,0,0,116,230,0,0,0,0,110,100,200,0,153500
837,838,110,100,21,1,0,0,0,0,0,0,220,0,0,400,0,60,500,7,70,0,0,30,30,0,15,100,0,100,100,0,0,400,33,0,0,15,48,0,200,0,0,48,50,0,98,100,0,100,100,200,100,100,50,0,0,100,70,100,100,26,0,0,0,0,0,0,0,0,0,0,60,0,0,0,100000
838,839,10,0,75,9,0,0,0,0,0,0,0,0,0,0,100,50,600,49,100,0,0,0,0,100,0,100,0,0,0,0,0,200,0,0,0,109,109,0,0,0,0,109,0,0,109,0,0,100,100,300,100,0,60,0,0,0,380,100,100,35,0,0,0,278,0,0,0,0,0,0,110,0,0,0,144000
839,840,30,0,70,11,0,0,0,0,0,0,150,0,0,0,200,50,600,94,50,0,0,10,10,100,0,100,0,100,100,0,0,400,35,0,0,41,76,0,0,0,0,76,43,0,120,0,0,100,0,300,100,100,60,0,0,100,930,100,100,24,0,0,0,0,0,0,0,0,0,0,10,0,0,0,130500
840,841,20,400,67,12,0,100,0,0,0,0,230,0,0,0,0,60,800,82,80,0,0,20,50,100,0,100,0,200,100,0,0,400,15,0,0,51,67,0,200,100,0,81,67,0,148,0,0,200,0,400,100,300,70,0,0,100,900,100,100,40,0,0,200,0,0,254,0,0,0,0,100,0,0,0,140000
841,842,20,100,60,10,0,0,0,0,0,0,70,0,0,0,0,50,800,105,20,0,0,10,10,100,0,100,0,0,100,0,0,200,0,0,0,65,65,0,100,0,0,95,58,0,153,0,0,200,0,300,100,0,80,0,100,100,310,100,200,68,200,0,200,70,78,68,0,0,0,0,110,0,0,0,157500
842,843,100,0,82,9,0,0,0,0,0,0,110,0,0,0,500,60,700,27,240,0,0,30,30,0,18,100,0,100,100,0,100,300,31,200,53,27,112,0,200,0,0,116,0,0,116,100,0,100,100,300,100,100,60,0,0,0,260,0,200,49,200,200,0,0,129,0,0,0,0,0,10,0,0,0,174900
843,844,60,0,80,8,0,0,0,0,200,0,110,300,0,200,100,50,400,53,390,0,0,40,70,100,0,100,0,100,100,0,0,200,0,0,0,180,180,0,0,100,0,180,0,0,180,0,0,200,0,600,200,100,100,0,0,0,110,100,0,0,0,0,0,0,0,0,0,0,0,0,90,100,0,0,141000
844,845,30,100,100,12,0,100,0,0,0,0,70,300,0,0,200,50,800,3,80,0,0,20,50,100,0,100,0,200,100,0,200,200,0,0,0,87,87,0,100,0,0,87,54,0,141,0,0,100,100,400,100,100,70,0,100,100,730,100,300,72,0,0,0,418,0,194,0,0,0,0,110,0,0,0,153900
845,846,90,0,74,16,0,100,0,0,300,0,90,400,0,0,400,50,500,34,350,0,0,30,30,100,0,100,0,100,0,0,100,100,139,0,0,0,139,0,200,0,0,170,0,0,170,100,0,200,0,300,100,100,60,300,200,400,570,200,200,61,0,0,0,0,0,0,0,0,0,0,80,100,0,0,171000
